,LEMMA,unknown1,ROOT,ROOT_PATTERN_STATUS,PATTERN_LEMMA_PROPOSED,Pattern Count,FORM,unknown2,pos,Rat,Gen,Num,COND-S,COND-T,GLOSS,STATUS,PATTERN STATUS,Lex Count,Ar Lemma,MSA LEMMA Cognate,OLD Status,60.57%,MISSING ENTRIES,comment
14803,kutlap,,k.t.l,LOOKUP_DEDIAC-1,1u23ap,200,kutl,,noun,,,,#ap,FS||FD||FP,bloc;group;blocs;groups,OK,,2,كُتلَة,كُتلَة,DONE,,,
14804,kuwEap,,k.w.E,BACKOFF-1,1u23ap,200,kuwE,,noun,,,,#ap,FS||FD||FP,elbow;elbows,OK,,1,كُوعَة,,DONE,,,
14805,kuwtap,,k.w.t,BACKOFF-1,1u23ap,200,kuwt,,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,كُوتَة,,DONE,,,
14806,luEbap,luEb,l.E.b,LOOKUP_DEDIAC-1,1u23ap,200,luEb,TRUE,noun,,,,#ap,FS||FD||FP,game;toy;games;toys,OK,,1,لُعبَة,"لَعبَة, لُعبَة",DONE,,,
14807,luk$ap,luk$,l.k.$,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,luk$,TRUE,noun,,,,L# #ap-o,FS||FD||FP,a_small_undeveloped_melon,OK,,1,لُكشَة,,DONE,,,
14808,luqmap,,l.q.m,LOOKUP_DEDIAC-1,1u23ap,200,luqam,,noun,,f,p,#ap,MS ,morsel;daily_bread;morsels;bites,OK,,2,لُقمَة,لُقمَة,QC-DONE,,,
14809,luqmap,luqm,l.q.m,LOOKUP_DEDIAC-1,1u23ap,200,luqm,TRUE,noun,,,,#ap,FS||FD||FP,morsel;daily_bread;morsels;bites,OK,,2,لُقمَة,لُقمَة,DONE,,,
14810,luTEap,luTE,l.T.E,LOOKUP_DEDIAC-1,1u23ap,200,luTE,TRUE,noun,,,,L# #ap,FS||FD||FP,blot;stain;waiting;patch;blotch;blemish;stains;blotches,OK,,1,لُطعَة,لَطعَة,DONE,,,
14811,luwfap,luwf,l.w.f,BACKOFF-1,1u23ap,200,luwf,TRUE,noun,,,,L# #ap,FS||FD||FP,unit_noun_of_arum,OK,,1,لُوفَة,,DONE,,,
14812,muhlap,muhl,m.h.l,LOOKUP_DEDIAC-1,1u23ap,200,muhl,TRUE,noun,,,,#ap,FS||FD||FP,delay;respite;extension,OK,,1,مُهلَة,مُهلَة,DONE,,,
14813,muhrap,muhr,m.h.r,LOOKUP_DEDIAC-1,1u23ap,200,muhr,TRUE,noun,,,,#ap,FS||FD||FP,filly;fillies,OK,,1,مُهرَة,مُهرَة,DONE,,,
14814,muhyap,muhy,m.h.y,BACKOFF-1,1u23ap,200,muhy,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,مُهيَة,,DONE,,,
14815,murtap,murt,m.r.t,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,murt,TRUE,noun,,,,#ap,FS||FD||FP,buttermilk;milk_solids_left_after_clarifying_butter,OK,,1,مُرتَة,,DONE,,,
14816,musxap,musx,m.s.x,LOOKUP_DEDIAC-1,1u23ap,200,musx,TRUE,noun,,,,#ap,FS||FD||FP,clown;buffoon,OK,,1,مُسخَة,مُسخَة,DONE,,,
14817,mutEap,mutE,m.t.E,LOOKUP_DEDIAC-1,1u23ap,200,mutE,TRUE,noun,,,,#ap,FS||FD||FP,pleasure;enjoyment,OK,,1,مُتعَة,مُتعَة,DONE,,,
14818,muwnap,muwn,m.w.n,LOOKUP_DIAC-1,1u23ap,200,muwn,TRUE,noun,,,,#ap-o,FS||FD||FP,provisions;mortar,OK,,1,مُونَة,مُونَة,DONE,,,
14819,nub*ap,nub*,n.b.*,LOOKUP_DEDIAC-1,1u23ap,200,nub*,TRUE,noun,,,,#ap,FS||FD||FP,overview;summary;fragment;section;leaflet;brochure;overviews;summaries,OK,,1,نُبذَة,نُبذَة,DONE,,,
14820,nugzap,nugz,n.g.z,BACKOFF-1,1u23ap,200,nugz,TRUE,noun,,,,#ap,FS||FD||FP,pit;hole;pits;holes;ditch;avoidance;indentation;pothole,OK,,1,نُغزَة,,DONE,,,
14821,nuktap,nukt,n.k.t,LOOKUP_DEDIAC-1,1u23ap,200,nukt,TRUE,noun,,,,#ap,FS||FD||FP,joke;wisecrack;jokes;wisecracks,OK,,1,نُكتَة,نُكتَة,DONE,,,
14822,nuqrap,nuqr,n.q.r,LOOKUP_DEDIAC-1,1u23ap,200,nuqr,TRUE,noun,,,,#ap,FS||FD||FP,cavity;hole;depression;cavities;holes;depressions,OK,,1,نُقرَة,"نَقرَة, نِقرَة, نُقرَة",DONE,,,
14823,nuqTap,nuqT,n.q.T,LOOKUP_DEDIAC-1,1u23ap,200,nuqT,TRUE,noun,,,,#ap,FS||FD||FP,point;location;position;points;locations;positions,OK,,2,نُقطَة,نُقطَة,DONE,,,
14824,nuqTap,,n.q.T,LOOKUP_DEDIAC-1,1u23ap,200,nuqaT,,noun,,f,p,#ap,MS ,point;location;position;points;locations;positions,OK,,2,نُقطَة,نُقطَة,QC-DONE,,,
14825,nuSrap,nuSr,n.S.r,LOOKUP_DEDIAC-1,1u23ap,200,nuSr,TRUE,noun,,,,#ap,FS||FD||FP,assistance;backing,OK,,1,نُصرَة,نُصرَة,DONE,,,
14826,nusxap,nusx,n.s.x,LOOKUP_DEDIAC-1,1u23ap,200,nusx,TRUE,noun,,,,#ap,FS||FD||FP,copy;replica;copies;replicas;version;edition;versions;editions,OK,,1,نُسخَة,نُسخَة,DONE,,,
14827,nuTfap,nuTf,n.T.f,LOOKUP_DEDIAC-1,1u23ap,200,nuTf,TRUE,noun,,,,#ap,FS||FD||FP,drop;drops;sperm,OK,,1,نُطفَة,نُطفَة,DONE,,,
14828,nuwrap,nuwr,n.w.r,LOOKUP_DIAC-1,1u23ap,200,nuwr,TRUE,noun,,,,#ap-o,FS||FD||FP,lime,OK,,1,نُورَة,"نَورَة, نُورَة",DONE,,,
14829,nuxbap,nuxb,n.x.b,LOOKUP_DEDIAC-1,1u23ap,200,nuxb,TRUE,noun,,,,#ap,FS||FD||FP,elite;elites;selected,OK,,1,نُخبَة,نُخبَة,DONE,,,
14830,nuzhap,nuzh,n.z.h,LOOKUP_DEDIAC-1,1u23ap,200,nuzh,TRUE,noun,,,,#ap,FS||FD||FP,picnic;outing;diversion,OK,,1,نُزهَة,نُزهَة,DONE,,,
14831,qudrap,qudr,q.d.r,LOOKUP_DEDIAC-1,1u23ap,200,qudr,TRUE,noun,,,,#ap,FS||FD||FP,capacity;ability;potential;power,OK,,1,قُدرَة,"قِدرَة, قُدرَة",DONE,,,
14832,qudwap,qudw,q.d.w,LOOKUP_DEDIAC-1,1u23ap,200,qudw,TRUE,noun,,,,#ap,FS||FD||FP,example;model;pattern,OK,,2,قُدوَة,قُدوَة,DONE,,,
14833,qudwap,qudw,q.d.w,LOOKUP_DEDIAC-1,1u23ap,200,qudw,TRUE,noun,,,,#ap,FS||FD||FP,example;model;pattern,OK,,2,قُدوَة,قُدوَة,DONE,,,
14834,qurEap,qurE,q.r.E,LOOKUP_DEDIAC-1,1u23ap,200,qurE,TRUE,noun,,,,#ap,FS||FD||FP,ballot;ballots;enlistment;draft,OK,,1,قُرعَة,"قَرعَة, قُرعَة",DONE,,,
14835,qurHap,qurH,q.r.H,LOOKUP_DEDIAC-1,1u23ap,200,qurH,TRUE,noun,,,,#ap,FS||FD||FP,mind;attention;whale;care;thought;prurigo;mange;scabies,OK,,1,قُرحَة,قَرحَة,DONE,,,
14836,qurmap,qurm,q.r.m,LOOKUP_DEDIAC-1,1u23ap,200,qurm,TRUE,noun,,,,#ap,FS||FD||FP,tree_stump;chopping_block;tree_stumps;chopping_blocks,OK,,1,قُرمَة,قُرمَة,DONE,,,
14837,qurSap,qurS,q.r.S,LOOKUP_DEDIAC-1,1u23ap,200,qurS,TRUE,noun,,,,#ap,FS||FD||FP,round_loaf;round_loaves,OK,,1,قُرصَة,"قَرصَة, قُرصَة",DONE,,,
14838,quTEap,quTE,q.T.E,LOOKUP_DEDIAC-1,1u23ap,200,quTE,TRUE,noun,,,,#ap,FS||FD||FP,plot_of_land;lot;plots_of_land;lots,OK,,1,قُطعَة,"قَطعَة, قِطعَة, قُطعَة",DONE,,,
14839,quTnap,quTn,q.T.n,BACKOFF-1,1u23ap,200,quTn,TRUE,noun,,,,#ap,FS||FD||FP,piece_of_cotton,OK,,1,قُطنَة,,DONE,,,
14840,quwbap,quwb,q.w.b,LOOKUP_DIAC-1,1u23ap,200,quwb,TRUE,noun,,,,#ap-o,FS||FD||FP,TBA,OK,,1,قُوبَة,,DONE,,,
14841,quwrap,quwr,q.w.r,BACKOFF-1,1u23ap,200,quwr,TRUE,noun,,,,#ap-o,FS||FD||FP,front;front_line;fronts;front_lines;forehead,OK,,1,قُورَة,,DONE,,,
14842,quwTap,quwT,q.w.T,LOOKUP_DIAC-1,1u23ap,200,quwT,TRUE,noun,,,,#ap-o,FS||FD||FP,tomatoes,OK,,1,قُوطَة,"قَوطَة, قُوطَة",DONE,,,
14843,quzEap,quzE,q.z.E,LOOKUP_DEDIAC-1,1u23ap,200,quzE,TRUE,noun,,,,#ap,FS||FD||FP,dwarf;pygmy,OK,,1,قُزعَة,قُزعَة,DONE,,,
14844,rubEap,rubE,r.b.E,LOOKUP_DEDIAC-1,1u23ap,200,rubE,TRUE,noun,,,,#ap,FS||FD||FP,fourth,OK,,1,رُبعَة,رَبعَة,DONE,,,
14845,rukbap,rukb,r.k.b,LOOKUP_DEDIAC-1,1u23ap,200,rukb,TRUE,noun,,,,#ap,FS||FD||FP,knee;knees,OK,,1,رُكبَة,رُكبَة,DONE,,,
14846,ruqEap,ruqE,r.q.E,LOOKUP_DEDIAC-1,1u23ap,200,ruqE,TRUE,noun,,,,#ap,FS||FD||FP,patch;plot_of_land;patches;plots_of_land;coupon;ticket;coupons;tickets,OK,,1,رُقعَة,رُقعَة,DONE,,,
14847,rutbap,rutb,r.t.b,LOOKUP_DEDIAC-1,1u23ap,200,rutb,TRUE,noun,,,,#ap,FS||FD||FP,level;degree;rank;levels;degrees;ranks,OK,,1,رُتبَة,رُتبَة,DONE,,,
14848,ruxSap,ruxS,r.x.S,LOOKUP_DEDIAC-1,1u23ap,200,ruxS,TRUE,noun,,,,#ap,FS||FD||FP,license;permit;licenses;permits,OK,,1,رُخصَة,رُخصَة,DONE,,,
14849,ruzmap,ruzm,r.z.m,LOOKUP_DEDIAC-1,1u23ap,200,ruzm,TRUE,noun,,,,#ap,FS||FD||FP,packet;action_lever_on_a_piano,OK,,1,رُزمَة,رِزمَة,DONE,,,
14850,sufrap,sufr,s.f.r,LOOKUP_DEDIAC-1,1u23ap,200,sufr,TRUE,noun,,,,#ap,FS||FD||FP,dining_table;dining_tables,OK,,1,سُفرَة,"سَفرَة, سُفرَة",DONE,,,
14851,SuHbap,SuHb,S.H.b,LOOKUP_DEDIAC-1,1u23ap,200,SuHb,TRUE,noun,,,,#ap,FS||FD||FP,company;accompanied;friendship,OK,,1,صُحبَة,صُحبَة,DONE,,,
14852,suknap,sukn,s.k.n,LOOKUP_DEDIAC-1,1u23ap,200,sukn,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,سُكنَة,"سَكَنَة, سَكِنَة",DONE,,,
14853,SulHap,SulH,S.l.H,BACKOFF-1,1u23ap,200,SulH,TRUE,noun,,,,#ap,FS||FD||FP,exorcism;refuge;safe;safes;score;amulet;be_strong;be_fortified,OK,,1,صُلحَة,,DONE,,,
14854,sumEap,sumE,s.m.E,LOOKUP_DEDIAC-1,1u23ap,200,sumE,TRUE,noun,,,,#ap,FS||FD||FP,reputation;renown;fame,OK,,1,سُمعَة,سُمعَة,DONE,,,
14855,sutrap,sutr,s.t.r,LOOKUP_DEDIAC-1,1u23ap,200,sutr,TRUE,noun,,,,#ap,FS||FD||FP,jacket;jackets,OK,,1,سُترَة,سُترَة,DONE,,,
14856,suwdap,suwd,s.w.d,BACKOFF-1,1u23ap,200,suwd,TRUE,adj,,,,#ap-o,FS||FD||FP,black,OK,,1,سُودَة,,DONE,,,
14857,Suwfap,Suwf,S.w.f,BACKOFF-1,1u23ap,200,Suwf,TRUE,noun,,,,#ap-o,FS||FD||FP,piece_of_wolen,OK,,1,صُوفَة,,DONE,,,
14858,Suwlap,Suwl,S.w.l,LOOKUP_DEDIAC-1,1u23ap,200,Suwl,TRUE,noun,,,,#ap-o,FS||FD||FP,woden_mortar_and_pestle;colostrum;beestings;a_piece_of_dung,OK,,1,صُولَة,صَولَة,DONE,,,
14859,suwrap,suwr,s.w.r,LOOKUP_DIAC-1,1u23ap,200,suwr,TRUE,noun,,,,#ap-o,FS||FD||FP,Surah;Quranic_chapter;Surahs;Quranic_chapters,OK,,3,سُورَة,"سَورَة, سُورَة",DONE,,,
14860,Suwrap,,S.w.r,LOOKUP_DIAC-1,1u23ap,200,Suwar,,noun,,f,p,#ap,MS ,picture;image;illustration;photo;pictures;photographs;illustrations;photos,OK,,3,صُورَة,صُورَة,QC-DONE,,,
14861,Suwrap,Suwr,S.w.r,LOOKUP_DIAC-1,1u23ap,200,Suwr,TRUE,noun,,,,#ap-o,FS||FD||FP,picture;image;illustration;photo;pictures;photographs;illustrations;photos,OK,,3,صُورَة,صُورَة,DONE,,,
14862,suwsap,suws,s.w.s,BACKOFF-1,1u23ap,200,suws,TRUE,noun,,,,#ap-o,FS||FD||FP,sousse,OK,,1,سُوسَة,,DONE,,,
14863,suxrap,suxr,s.x.r,LOOKUP_DEDIAC-1,1u23ap,200,suxr,TRUE,noun,,,,#ap,FS||FD||FP,target_of_ridicule;forced_labor,OK,,1,سُخرَة,سُخرَة,DONE,,,
14864,TuEmap,TuEm,T.E.m,LOOKUP_DEDIAC-1,1u23ap,200,TuEm,TRUE,noun,,,,#ap,FS||FD||FP,food;piece_of_bread,OK,,1,طُعمَة,طُعمَة,DONE,,,
14865,Tugrap,Tugr,T.g.r,BACKOFF-1,1u23ap,200,Tugr,TRUE,noun,,,,#ap,FS||FD||FP,forelock;knotted_cloth;forelocks;forehead;prison;knotted_handkerchief;robe_worn_by_muslim_clergy;five_stones,OK,,1,طُغرَة,,DONE,,,
14866,tuhmap,tuhm,t.h.m,LOOKUP_DEDIAC-1,1u23ap,200,tuhm,TRUE,noun,,,,#ap,FS||FD||FP,accusation;charge;accusations;charges,OK,,2,تُهمَة,تُهمَة,DONE,,,
14867,tuhmap,tuhm,t.h.m,LOOKUP_DEDIAC-1,1u23ap,200,tuham~,FALSE,noun,,,,#ap,FS||FD||FP,accusation;charge;accusations;charges,OK,,2,تُهمَة,تُهمَة,DONE,,,
14868,tukmap,tukm,t.k.m,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,tukm,TRUE,noun,,,,#ap,FS||FD||FP,tape;strip;ribbon;tapes;strips;ribbons;strip_of_land_alongside_a_dyke;binding_strip,OK,,1,تُكمَة,,DONE,,,
14869,Tulbap,Tulb,T.l.b,LOOKUP_DEDIAC-1,1u23ap,200,Tulb,TRUE,noun,,,,#ap,FS||FD||FP,business;work;job;task;function;subject;theme;issue,OK,,1,طُلبَة,طَلبَة,DONE,,,
14870,turbap,turb,t.r.b,LOOKUP_DEDIAC-1,1u23ap,200,turb,TRUE,noun,,,,#ap,FS||FD||FP,dust;ground;grave;graveyard,OK,,2,تُربَة,تُربَة,DONE,,,
14871,turbap,,t.r.b,LOOKUP_DEDIAC-1,1u23ap,200,turab,,noun,,f,p,#ap,MS ,dust;ground;grave;graveyard,OK,,2,تُربَة,تُربَة,QC-DONE,,,
14872,Turqap,Turq,T.r.q,LOOKUP_DEDIAC-1,1u23ap,200,Turq,TRUE,noun,,,,#ap,FS||FD||FP,road,OK,,1,طُرقَة,"طَرقَة, طُرقَة",DONE,,,
14873,TurTap,TurT,T.r.T,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,TurT,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,طُرطَة,,DONE,,,
14874,Turyap,Tury,T.r.y,BACKOFF-1,1u23ap,200,Tury,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,طُريَة,,DONE,,,
14875,Tuwbap,Tuwb,T.w.b,BACKOFF-1,1u23ap,200,Tuwb,TRUE,noun,,,,#ap-o,FS||FD||FP,rocks;stones;bricks,OK,,1,طُوبَة,,DONE,,,
14876,Tuwlap,Tuwl,T.w.l,BACKOFF-1,1u23ap,200,Tuwl,TRUE,noun,,,,#ap-o,FS||FD||FP,TBA,OK,,1,طُولَة,,DONE,,,
14877,tuwtap,tuwt,t.w.t,BACKOFF-1,1u23ap,200,tuwt,TRUE,noun,,,,#ap-o,FS||FD||FP,TBA,OK,,1,تُوتَة,,DONE,,,
14878,tuxmap,tuxm,t.x.m,LOOKUP_DEDIAC-1,1u23ap,200,tuxm,TRUE,noun,,,,#ap,FS||FD||FP,repletion,OK,,1,تُخمَة,تَخمَة,DONE,,,
14879,xudEap,xudE,x.d.E,LOOKUP_DEDIAC-1,1u23ap,200,xudE,TRUE,noun,,,,#ap,FS||FD||FP,deception,OK,,1,خُدعَة,خُدعَة,DONE,,,
14880,xulbap,xulb,x.l.b,BACKOFF-1,1u23ap,200,xulb,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,خُلبَة,,DONE,,,
14881,xunqap,xunq,x.n.q,LOOKUP_DEDIAC-1,1u23ap,200,xunq,TRUE,noun,,,,#ap,FS||FD||FP,wrist,OK,,1,خُنقَة,خُنقَة,DONE,,,
14882,xurdap,xurd,x.r.d,LOOKUP_DEDIAC-1,1u23ap,200,xurd,TRUE,noun,,,,#ap,FS||FD||FP,scrap_metal;novelties,OK,,1,خُردَة,خُردَة,DONE,,,
14883,xuSlap,xuSl,x.S.l,LOOKUP_DEDIAC-1,1u23ap,200,xuSl,TRUE,noun,,,,#ap,FS||FD||FP,bunch;cluster;bunches;tufts;wisps,OK,,1,خُصلَة,"خَصلَة, خُصلَة",DONE,,,
14884,xuTbap,xuTb,x.T.b,LOOKUP_DEDIAC-1,1u23ap,200,xuTb,TRUE,noun,,,,#ap,FS||FD||FP,speech;sermon;speeches;sermons,OK,,1,خُطبَة,"خِطبَة, خُطبَة",DONE,,,
14885,xuwSap,xuwS,x.w.S,LOOKUP_DIAC-1,1u23ap,200,xuwS,TRUE,noun,,,,#ap-o,FS||FD||FP,palm_leaf_plait,OK,,1,خُوصَة,خُوصَة,DONE,,,
14886,xuwzap,xuwz,x.w.z,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,xuwz,TRUE,noun,,,,#ap-o,FS||FD||FP,TBA,OK,,1,خُوزَة,,DONE,,,
14887,zumbap,zumb,z.m.b,BACKOFF_NO_GOLD_ROOT-1,1u23ap,200,zumb,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,زُمبَة,,DONE,,,
14888,zuqlap,zuql,z.q.l,LOOKUP_DEDIAC-1,1u23ap,200,zuql,TRUE,noun,,,,#ap,FS||FD||FP,stick;baton;truncheon;sticks;batons;truncheons;cudgel;billy,OK,,1,زُقلَة,زَقلَة,DONE,,,
14889,zuxmap,zuxm,z.x.m,LOOKUP_DEDIAC-1,1u23ap,200,zuxm,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,زُخمَة,"زَخَمَة, زَخمَة",DONE,,,
14890,mit$ab$ib,,$.b.$.b,BACKOFF-1,mit1a23i4,194,mit$ab$ib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَبشِب,,DONE,,,
14891,mit$aElil,,$.E.l.l,BACKOFF-1,mit1a23i4,194,mit$aElil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَعلِل,,DONE,,,
14892,mit$af$if,,$.f.$.f,BACKOFF-1,mit1a23i4,194,mit$af$if,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَفشِف,,DONE,,,
14893,mit$aHkil,,$.H.k.l,BACKOFF-1,mit1a23i4,194,mit$aHkil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَحكِل,,DONE,,,
14894,mit$ak$ik,,$.k.$.k,BACKOFF-1,mit1a23i4,194,mit$ak$ik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَكشِك,,DONE,,,
14895,mit$al$il,,$.l.$.l,BACKOFF-1,mit1a23i4,194,mit$al$il,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَلشِل,,DONE,,,
14896,mit$andil,,$.n.d.l,BACKOFF-1,mit1a23i4,194,mit$andil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَندِل,,DONE,,,
14897,mit$anhif,,$.n.h.f,BACKOFF-1,mit1a23i4,194,mit$anhif,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَنهِف,,DONE,,,
14898,mit$ankil,,$.n.k.l,BACKOFF-1,mit1a23i4,194,mit$ankil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَنكِل,,DONE,,,
14899,mit$antif,,$.n.t.f,BACKOFF-1,mit1a23i4,194,mit$antif,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَنتِف,,DONE,,,
14900,mit$aqlib,,$.q.l.b,LOOKUP_DEDIAC-1,mit1a23i4,194,mit$aqlib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,acrobat;stuntman,,,1,مِتشَقلِب,مُتَشَقلِب,DONE,,,
14901,mit$ar$ib,,$.r.$.b,BACKOFF-1,mit1a23i4,194,mit$ar$ib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَرشِب,,DONE,,,
14902,mit$arbik,,$.r.b.k,BACKOFF-1,mit1a23i4,194,mit$arbik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَربِك,,DONE,,,
14903,mit$ardim,,$.r.d.m,BACKOFF-1,mit1a23i4,194,mit$ardim,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَردِم,,DONE,,,
14904,mit$axlil,,$.x.l.l,BACKOFF-1,mit1a23i4,194,mit$axlil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتشَخلِل,,DONE,,,
14905,mitba$bi$,,b.$.b.$,BACKOFF-1,mit1a23i4,194,mitba$bi$,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَشبِش,,DONE,,,
14906,mitba$tik,,b.$.t.k,BACKOFF-1,mit1a23i4,194,mitba$tik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَشتِك,,DONE,,,
14907,mitbaEkik,,b.E.k.k,BACKOFF-1,mit1a23i4,194,mitbaEkik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَعكِك,,DONE,,,
14908,mitbahdil,,b.h.d.l,BACKOFF-1,mit1a23i4,194,mitbahdil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,mistreated;poor,,,1,مِتبَهدِل,,DONE,,,
14909,mitbal$if,,b.l.$.f,BACKOFF-1,mit1a23i4,194,mitbal$if,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَلشِف,,DONE,,,
14910,mitbalbil,,b.l.b.l,BACKOFF-1,mit1a23i4,194,mitbalbil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَلبِل,,DONE,,,
14911,mitbar$im,,b.r.$.m,BACKOFF-1,mit1a23i4,194,mitbar$im,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَرشِم,,DONE,,,
14912,mitbarjil,,b.r.j.l,BACKOFF-1,mit1a23i4,194,mitbarjil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَرجِل,,DONE,,,
14913,mitbarwil,,b.r.w.l,BACKOFF-1,mit1a23i4,194,mitbarwil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَروِل,,DONE,,,
14914,mitbarwiz,,b.r.w.z,BACKOFF-1,mit1a23i4,194,mitbarwiz,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَروِز,,DONE,,,
14915,mitbasmil,,b.s.m.l,BACKOFF-1,mit1a23i4,194,mitbasmil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَسمِل,,DONE,,,
14916,mitbastif,,b.s.t.f,BACKOFF-1,mit1a23i4,194,mitbastif,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتبَستِف,,DONE,,,
14917,mitfarnij,,f.r.n.j,LOOKUP_DEDIAC-1,mit1a23i4,194,mitfarnij,,adj,,,,,MS||MD||MP||FS||FD||FP,westernized;Europeanized,,,1,مِتفَرنِج,مُتَفَرنِج,DONE,,,
14918,mitda$di$,,d.$.d.$,BACKOFF-1,mit1a23i4,194,mitda$di$,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَشدِش,,DONE,,,
14919,mitdablij,,d.b.l.j,BACKOFF-1,mit1a23i4,194,mitdablij,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَبلِج,,DONE,,,
14920,mitdaEbil,,d.E.b.l,BACKOFF-1,mit1a23i4,194,mitdaEbil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,indisposed;round;ball-shaped,,,1,مِتدَعبِل,,DONE,,,
14921,mitdaEbis,,d.E.b.s,BACKOFF-1,mit1a23i4,194,mitdaEbis,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَعبِس,,DONE,,,
14922,mitdafdif,,d.f.d.f,BACKOFF-1,mit1a23i4,194,mitdafdif,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَفدِف,,DONE,,,
14923,mitdag$i$,,d.g.$.$,BACKOFF-1,mit1a23i4,194,mitdag$i$,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,dark;gloomy;glomy;darken,,,1,مِتدَغشِش,,DONE,,,
14924,mitdagmis,,d.g.m.s,BACKOFF-1,mit1a23i4,194,mitdagmis,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,dark;gloomy;glomy;darken,,,1,مِتدَغمِس,,DONE,,,
14925,mitdagwi$,,d.g.w.$,BACKOFF-1,mit1a23i4,194,mitdagwi$,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَغوِش,,DONE,,,
14926,mitdaHlib,,d.H.l.b,BACKOFF-1,mit1a23i4,194,mitdaHlib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَحلِب,,DONE,,,
14927,mitdahliz,,d.h.l.z,BACKOFF-1,mit1a23i4,194,mitdahliz,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَهلِز,,DONE,,,
14928,mitdahnin,,d.h.n.n,BACKOFF-1,mit1a23i4,194,mitdahnin,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَهنِن,,DONE,,,
14929,mitdahwil,,d.h.w.l,BACKOFF-1,mit1a23i4,194,mitdahwil,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَهوِل,,DONE,,,
14930,mitdahwis,,d.h.w.s,BACKOFF-1,mit1a23i4,194,mitdahwis,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتدَهوِس,,DONE,,,
