LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
982	CHECK-GT-ONE	2	NOM.FP.DN.P0	ban~A'	البَنّاءاتُ	Alban~A'Atu	2			None	[ban~A]	Al/DET+ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
983	CHECK-GT-ONE	2	NOM.FP.DN.P0	ban~A'	البَنّاواتُ	Alban~AwAtu	2			None	[ban~A]	Al/DET+ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
984	CHECK-GT-ONE	2	NOM.FP.DG.P0	ban~A'	البَنّاءاتِ	Alban~A'Ati	2			None	[ban~A]	Al/DET+ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
985	CHECK-GT-ONE	2	NOM.FP.DG.P0	ban~A'	البَنّاواتِ	Alban~AwAti	2			None	[ban~A]	Al/DET+ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
986	CHECK-GT-ONE	2	NOM.FP.DA.P0	ban~A'	البَنّاءاتِ	Alban~A'Ati	2			None	[ban~A]	Al/DET+ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
987	CHECK-GT-ONE	2	NOM.FP.DA.P0	ban~A'	البَنّاواتِ	Alban~AwAti	2			None	[ban~A]	Al/DET+ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
988	CHECK-GT-ONE	2	NOM.FP.IN	ban~A'	بَنّاءاتٌ	ban~A'AtN	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
989	CHECK-GT-ONE	2	NOM.FP.IN	ban~A'	بَنّاواتٌ	ban~AwAtN	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
990	CHECK-GT-ONE	2	NOM.FP.IG	ban~A'	بَنّاءاتٍ	ban~A'AtK	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
991	CHECK-GT-ONE	2	NOM.FP.IG	ban~A'	بَنّاواتٍ	ban~AwAtK	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
992	CHECK-GT-ONE	2	NOM.FP.IA	ban~A'	بَنّاءاتٍ	ban~A'AtK	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
993	CHECK-GT-ONE	2	NOM.FP.IA	ban~A'	بَنّاواتٍ	ban~AwAtK	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
994	CHECK-GT-ONE	2	NOM.FP.CN	ban~A'	بَنّاءاتُ	ban~A'Atu	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
995	CHECK-GT-ONE	2	NOM.FP.CN	ban~A'	بَنّاواتُ	ban~AwAtu	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
996	CHECK-GT-ONE	2	NOM.FP.CG	ban~A'	بَنّاءاتِ	ban~A'Ati	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
997	CHECK-GT-ONE	2	NOM.FP.CG	ban~A'	بَنّاواتِ	ban~AwAti	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
998	CHECK-GT-ONE	2	NOM.FP.CA	ban~A'	بَنّاءاتِ	ban~A'Ati	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
999	CHECK-GT-ONE	2	NOM.FP.CA	ban~A'	بَنّاواتِ	ban~AwAti	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1000	OK-ZERO-E0-DEFINITE	0	NOM.FP.DN.P0.E0	ban~A'			2			None	[ban~A]			[#A'@w]	[FP]					XPos0 FSE0 PS0 PP0	0
1001	OK-ZERO-E0-DEFINITE	0	NOM.FP.DG.P0.E0	ban~A'			2			None	[ban~A]			[#A'@w]	[FP]					XPos0 FSE0 PS0 PP0	1
1002	OK-ZERO-E0-DEFINITE	0	NOM.FP.DA.P0.E0	ban~A'			2			None	[ban~A]			[#A'@w]	[FP]					XPos0 FSE0 PS0 PP0	0
1003	CHECK-GT-ONE	2	NOM.FP.CN.E0	ban~A'	بَنّاءاتُهُ	ban~A'Atuhu	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1004	CHECK-GT-ONE	2	NOM.FP.CN.E0	ban~A'	بَنّاواتُهُ	ban~AwAtuhu	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1005	CHECK-GT-ONE	2	NOM.FP.CG.E0	ban~A'	بَنّاءاتِهِ	ban~A'Atihi	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
1006	CHECK-GT-ONE	2	NOM.FP.CG.E0	ban~A'	بَنّاواتِهِ	ban~AwAtihi	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
1007	CHECK-GT-ONE	2	NOM.FP.CA.E0	ban~A'	بَنّاءاتِهِ	ban~A'Atihi	2			None	[ban~A]	ban~A/ADJ+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1008	CHECK-GT-ONE	2	NOM.FP.CA.E0	ban~A'	بَنّاواتِهِ	ban~AwAtihi	2			None	[ban~A]	ban~A/ADJ+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	constructive	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1009	OK-ONE	1	NOM.MP.DN.P0	ray~An	الرَّيّانُونَ	Alr~ay~Anuwna	18			None	[ray~An]	Al/DET+ray~An/ADJ+uwna/NSUFF_MASC_PL_NOM	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MP+w-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
1010	OK-ONE	1	NOM.MP.DG.P0	ray~An	الرَّيّانِينَ	Alr~ay~Aniyna	18			None	[ray~An]	Al/DET+ray~An/ADJ+iyna/NSUFF_MASC_PL_GEN	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MP+y-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
1011	OK-ONE	1	NOM.MP.DA.P0	ray~An	الرَّيّانِينَ	Alr~ay~Aniyna	18			None	[ray~An]	Al/DET+ray~An/ADJ+iyna/NSUFF_MASC_PL_ACC	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MP+y-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
1012	OK-ONE	1	NOM.MP.IN	ray~An	رَيّانُونَ	ray~Anuwna	18			None	[ray~An]	ray~An/ADJ+uwna/NSUFF_MASC_PL_NOM	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MP+w-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1013	OK-ONE	1	NOM.MP.IG	ray~An	رَيّانِينَ	ray~Aniyna	18			None	[ray~An]	ray~An/ADJ+iyna/NSUFF_MASC_PL_GEN	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MP+y-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
1014	OK-ONE	1	NOM.MP.IA	ray~An	رَيّانِينَ	ray~Aniyna	18			None	[ray~An]	ray~An/ADJ+iyna/NSUFF_MASC_PL_ACC	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MP+y-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
1015	OK-ONE	1	NOM.MP.CN	ray~An	رَيّانُو	ray~Anuw	18			None	[ray~An]	ray~An/ADJ+uw/NSUFF_MASC_PL_NOM_POSS	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:MP+w-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
1016	OK-ONE	1	NOM.MP.CG	ray~An	رَيّانِي	ray~Aniy	18			None	[ray~An]	ray~An/ADJ+iy/NSUFF_MASC_PL_GEN_POSS	well_irrigated;verdant;plump	[#dip]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^iy+MP+y-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
