LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
2099	CHECK-GT-ONE	2	NOM.MS.CN	lAgiy	لاغ	lAg	3			None	[lAg]	lAg/ADJ+(null)/CASE_DEF_NOM	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2100	CHECK-GT-ONE	2	NOM.MS.CG	lAgiy	لاغ	lAg	3			None	[lAg]	lAg/ADJ+(null)/CASE_DEF_GEN	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2101	CHECK-GT-ONE	2	NOM.MS.CG	lAgiy	لاغِي	lAgiy	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_GEN	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2102	CHECK-GT-ONE	2	NOM.MS.CA	lAgiy	لاغِيَ	lAgiya	3			None	[lAg]	lAg/ADJ+iy/STEM+a/CASE_DEF_ACC	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:#iy+MS]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2103	CHECK-GT-ONE	2	NOM.MS.CA	lAgiy	لاغَ	lAga	3			None	[lAg]	lAg/ADJ+a/CASE_DEF_ACC	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2104	OK-ZERO-E0-DEFINITE	0	NOM.MS.DN.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 M0 PS0	0
2105	OK-ZERO-E0-DEFINITE	0	NOM.MS.DG.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 M0 PS0	1
2106	OK-ZERO-E0-DEFINITE	0	NOM.MS.DA.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 M0 PS0	0
2107	CHECK-GT-ONE	2	NOM.MS.CN.E0	lAgiy	لاغهِ	lAghi	3			None	[lAg]	lAg/ADJ+(null)/CASE_DEF_NOM+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+C:iy#+MS]_[CT:#iy||#A}iy+C:i#||C:ay#||C:iy#]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2108	CHECK-GT-ONE	2	NOM.MS.CN.E0	lAgiy	لاغِيهِ	lAgiyhi	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_NOM+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+C:iy#+MS]_[CT:#iy+#iy||#A}iy+C:i#||C:ay#||C:iy#+MS]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2109	CHECK-GT-ONE	2	NOM.MS.CG.E0	lAgiy	لاغهِ	lAghi	3			None	[lAg]	lAg/ADJ+(null)/CASE_DEF_GEN+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:iy#+MS]_[CT:#iy||#A}iy+C:i#||C:ay#||C:iy#]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2110	CHECK-GT-ONE	2	NOM.MS.CG.E0	lAgiy	لاغِيهِ	lAgiyhi	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_GEN+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:iy#+MS]_[CT:#iy+#iy||#A}iy+C:i#||C:ay#||C:iy#+MS]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2111	CHECK-GT-ONE	2	NOM.MS.CA.E0	lAgiy	لاغَهُ	lAgahu	3			None	[lAg]	lAg/ADJ+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2112	CHECK-GT-ONE	2	NOM.MS.CA.E0	lAgiy	لاغِيَهُ	lAgiyahu	3			None	[lAg]	lAg/ADJ+iy/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+MS+a-suff]_[CT:#iy+MS]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2113	CHECK-GT-ONE	2	NOM.MD.DN	lAgiy	لاغِيانِ	lAgiyAni	3			None	[lAg]	lAg/ADJ+iy/STEM+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#a>+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2114	CHECK-GT-ONE	2	NOM.MD.DN	lAgiy	لاغانِ	lAgAni	3			None	[lAg]	lAg/ADJ+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MD]_[CT:-]_[CF:#a>]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2115	CHECK-GT-ONE	2	NOM.MD.DG	lAgiy	لاغَيْنِ	lAgayoni	3			None	[lAg]	lAg/ADJ+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2116	CHECK-GT-ONE	2	NOM.MD.DG	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2117	CHECK-GT-ONE	2	NOM.MD.DA	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2118	CHECK-GT-ONE	2	NOM.MD.DA	lAgiy	لاغَيْنِ	lAgayoni	3			None	[lAg]	lAg/ADJ+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2119	CHECK-GT-ONE	2	NOM.MD.IN	lAgiy	لاغانِ	lAgAni	3			None	[lAg]	lAg/ADJ+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MD]_[CT:-]_[CF:#a>]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2120	CHECK-GT-ONE	2	NOM.MD.IN	lAgiy	لاغِيانِ	lAgiyAni	3			None	[lAg]	lAg/ADJ+iy/STEM+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#a>+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2121	CHECK-GT-ONE	2	NOM.MD.IG	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2122	CHECK-GT-ONE	2	NOM.MD.IG	lAgiy	لاغَيْنِ	lAgayoni	3			None	[lAg]	lAg/ADJ+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2123	CHECK-GT-ONE	2	NOM.MD.IA	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MD]_[CT:#iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2124	CHECK-GT-ONE	2	NOM.MD.IA	lAgiy	لاغَيْنِ	lAgayoni	3			None	[lAg]	lAg/ADJ+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2125	CHECK-GT-ONE	2	NOM.MD.CN	lAgiy	لاغا	lAgA	3			None	[lAg]	lAg/ADJ+A/NSUFF_MASC_DU_NOM_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+MD]_[CT:-]_[CF:#a>]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2126	CHECK-GT-ONE	2	NOM.MD.CN	lAgiy	لاغِيا	lAgiyA	3			None	[lAg]	lAg/ADJ+iy/STEM+A/NSUFF_MASC_DU_NOM_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#a>+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2127	CHECK-GT-ONE	2	NOM.MD.CG	lAgiy	لاغَيْ	lAgayo	3			None	[lAg]	lAg/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2128	CHECK-GT-ONE	2	NOM.MD.CG	lAgiy	لاغِيَيْ	lAgiyayo	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_GEN_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2129	CHECK-GT-ONE	2	NOM.MD.CA	lAgiy	لاغِيَيْ	lAgiyayo	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_ACC_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2130	CHECK-GT-ONE	2	NOM.MD.CA	lAgiy	لاغَيْ	lAgayo	3			None	[lAg]	lAg/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2131	OK-ZERO-E0-DEFINITE	0	NOM.MD.DN.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 M0 PS0	1
2132	OK-ZERO-E0-DEFINITE	0	NOM.MD.DG.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 M0 PS0	0
2133	OK-ZERO-E0-DEFINITE	0	NOM.MD.DA.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 M0 PS0	1
2134	CHECK-GT-ONE	2	NOM.MD.CN.E0	lAgiy	لاغاهُ	lAgAhu	3			None	[lAg]	lAg/ADJ+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+C:POSS_PRON+MD]_[CT:-]_[CF:#a>+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2135	CHECK-GT-ONE	2	NOM.MD.CN.E0	lAgiy	لاغِياهُ	lAgiyAhu	3			None	[lAg]	lAg/ADJ+iy/STEM+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+C:POSS_PRON+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#a>+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2136	CHECK-GT-ONE	2	NOM.MD.CG.E0	lAgiy	لاغِيَيْهِ	lAgiyayohi	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:#iy+C:i#||C:ay#||C:iy#+MD||FS||FD||FP]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2137	CHECK-GT-ONE	2	NOM.MD.CG.E0	lAgiy	لاغَيْهِ	lAgayohi	3			None	[lAg]	lAg/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2138	CHECK-GT-ONE	2	NOM.MD.CA.E0	lAgiy	لاغِيَيْهِ	lAgiyayohi	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:#iy+C:i#||C:ay#||C:iy#+MD||FS||FD||FP]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2139	CHECK-GT-ONE	2	NOM.MD.CA.E0	lAgiy	لاغَيْهِ	lAgayohi	3			None	[lAg]	lAg/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2140	OK-ONE	1	NOM.MP.DN	lAgiy	لاغُونَ	lAguwna	3			None	[lAg]	lAg/ADJ+uwna/NSUFF_MASC_PL_NOM	abrogated;null;void	[#iy L#]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MP+w-suff]_[CT:#iy+MP]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2141	OK-ONE	1	NOM.MP.DG	lAgiy	لاغِينَ	lAgiyna	3			None	[lAg]	lAg/ADJ+iyna/NSUFF_MASC_PL_GEN	abrogated;null;void	[#iy L#]	[MP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2142	OK-ONE	1	NOM.MP.DA	lAgiy	لاغِينَ	lAgiyna	3			None	[lAg]	lAg/ADJ+iyna/NSUFF_MASC_PL_ACC	abrogated;null;void	[#iy L#]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2143	OK-ONE	1	NOM.MP.IN	lAgiy	لاغُونَ	lAguwna	3			None	[lAg]	lAg/ADJ+uwna/NSUFF_MASC_PL_NOM	abrogated;null;void	[#iy L#]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MP+w-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
